Date,Close,Volume,Sentiment
2019-02-26,364.970001,4944600,1
2019-02-27,362.869995,5629900,1
2019-02-28,358.100006,6186800,0
2019-03-01,357.320007,5526500,1
2019-03-04,351.040009,7487000,0
2019-03-05,354.299988,5937800,1
2019-03-06,359.609985,6211900,1
2019-03-07,352.600006,6151300,1
2019-03-08,349.600006,6898800,1
2019-03-11,358.859985,5387300,2
2019-03-12,356.269989,5164600,1
2019-03-13,361.209991,6444100,0
2019-03-14,358.820007,5271400,1
2019-03-15,361.459991,8444500,1
2019-03-18,363.440002,7194700,0
2019-03-19,358.779999,7541400,2
2019-03-20,375.220001,10917200,1
2019-03-21,377.869995,8544000,0
2019-03-22,361.010010,8661300,1
2019-03-25,366.230011,8473800,1
2019-03-26,359.970001,7666500,1
2019-03-27,353.369995,7852400,1
2019-03-28,354.609985,4361000,1
2019-03-29,356.559998,4705600,2
2019-04-01,366.959991,7036100,2
2019-04-02,367.720001,5158700,1
2019-04-03,369.750000,5368900,1
2019-04-04,367.880005,4627300,1
2019-04-05,365.489990,3905500,1
2019-04-08,361.410004,4653800,1
2019-04-09,364.709991,5439200,1
2019-04-10,363.920013,4545600,1
2019-04-11,367.649994,6526900,1
2019-04-12,351.140015,15646200,0
2019-04-15,348.869995,8842300,0
2019-04-16,359.459991,18740200,2
2019-04-17,354.739990,18054100,1
2019-04-18,360.350006,8353200,2
2019-04-22,377.339996,11980500,2
2019-04-23,381.890015,10089800,1
2019-04-24,374.230011,6541900,0
2019-04-25,368.329987,6255500,0
2019-04-26,374.850006,5621900,2
2019-04-29,371.829987,3821700,0
2019-04-30,370.540009,3870100,1
2019-05-01,378.809998,9257300,2
2019-05-02,379.059998,5398200,1
2019-05-03,385.029999,5130300,2
2019-05-06,378.670013,5793100,0
2019-05-07,370.459991,6974900,0
2019-05-08,364.369995,6572000,0
2019-05-09,362.750000,5882600,1
2019-05-10,361.040009,5657100,1
2019-05-13,345.260010,8026700,0
2019-05-14,345.609985,5353000,1
2019-05-15,354.989990,6340100,2
2019-05-16,359.309998,6441500,1
2019-05-17,354.450012,4725400,1
2019-05-20,348.109985,4621500,0
2019-05-21,354.269989,4026400,2
2019-05-22,359.730011,6229400,2
2019-05-23,352.209991,5630400,1
2019-05-24,354.390015,3831000,1
2019-05-28,355.059998,4717100,1
2019-05-29,349.190002,5658900,0
2019-05-30,351.850006,4008000,1
2019-05-31,343.279999,5023400,0
2019-06-03,336.630005,7849600,2
2019-06-04,353.399994,7891600,1
2019-06-05,355.730011,5020100,1
2019-06-06,357.130005,3710000,1
2019-06-07,360.869995,4777300,1
2019-06-10,352.010010,7810300,0
2019-06-11,351.269989,5396700,1
2019-06-12,345.559998,4584700,0
2019-06-13,343.429993,6209300,1
2019-06-14,339.730011,5019000,1
2019-06-17,350.619995,5358200,2
2019-06-18,357.119995,5428500,1
2019-06-19,363.519989,5667200,1
2019-06-20,365.209991,5899500,1
2019-06-21,369.209991,7448400,1
2019-06-24,371.040009,4830200,1
2019-06-25,360.299988,5750400,0
2019-06-26,362.200012,3669700,1
2019-06-27,370.019989,4138600,2
2019-06-28,367.320007,4592700,1
2019-07-01,374.600006,4992600,2
2019-07-02,375.429993,3625000,1
2019-07-03,381.720001,3799000,1
2019-07-05,380.549988,3732200,1
2019-07-08,376.160004,3113400,1
2019-07-09,379.929993,6932800,1
2019-07-10,381.000000,5878800,1
2019-07-11,379.500000,4336300,1
2019-07-12,373.250000,6636900,1
2019-07-15,366.600006,7944700,0
2019-07-16,365.989990,5863200,1
2019-07-17,362.440002,13639500,0
2019-07-18,325.209991,31287100,0
2019-07-19,315.100006,16302500,0
2019-07-22,310.619995,17718000,0
2019-07-23,307.299988,9171100,2
2019-07-24,317.940002,11961800,2
2019-07-25,326.459991,10798500,2
2019-07-26,335.779999,10847500,1
2019-07-29,332.700012,5782800,1
2019-07-30,325.929993,6029300,0
2019-07-31,322.989990,6259500,1
2019-08-01,319.500000,6563200,1
2019-08-02,318.829987,6280300,1
2019-08-05,307.630005,8692500,0
2019-08-06,310.100006,6179100,1
2019-08-07,304.290009,9322400,0
2019-08-08,315.899994,5905900,2
2019-08-09,308.929993,5349100,0
2019-08-12,310.829987,6531700,1
2019-08-13,312.279999,5289400,1
2019-08-14,299.109985,7355800,0
2019-08-15,295.760010,9629200,0
2019-08-16,302.799988,6905800,1
2019-08-19,309.380005,4942200,2
2019-08-20,298.989990,7349900,0
2019-08-21,297.809998,5685400,0
2019-08-22,296.929993,4974200,0
2019-08-23,291.440002,6324900,0
2019-08-26,294.980011,4695700,1
2019-08-27,291.029999,6309400,1
2019-08-28,291.769989,3955700,1
2019-08-29,296.779999,4388500,1
2019-08-30,293.750000,4446400,1
2019-09-03,289.290009,3682800,1
2019-09-04,291.519989,4652500,1
2019-09-05,293.250000,8966800,1
2019-09-06,290.170013,5166600,1
2019-09-09,294.339996,8232700,1
2019-09-10,287.989990,12320200,1
2019-09-11,288.269989,7405900,1
2019-09-12,288.859985,5010900,1
2019-09-13,294.149994,6583100,1
2019-09-16,294.290009,5307400,1
2019-09-17,298.600006,4777100,1
2019-09-18,291.559998,7811100,1
2019-09-19,286.600006,8461300,0
2019-09-20,270.750000,23832800,0
2019-09-23,265.920013,13478600,0
2019-09-24,254.589996,16338200,2
2019-09-25,264.750000,11643800,1
2019-09-26,263.309998,7684000,1
2019-09-27,263.079987,7328300,1
2019-09-30,267.619995,6727200,1
2019-10-01,269.579987,8650300,1
2019-10-02,268.029999,7659100,1
2019-10-03,268.149994,8951000,1
2019-10-04,272.790009,9890400,1
2019-10-07,274.459991,6525600,1
2019-10-08,270.720001,6276400,1
2019-10-09,267.529999,6794400,0
2019-10-10,280.480011,10809100,2
